,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
635807,1242,2912,3,974832280,F,35,0,10014,"Limey, The (1999)",Action|Crime|Drama,False
376433,5165,111,5,961903977,M,35,6,91103,Taxi Driver (1976),Drama|Thriller,False
390328,1182,2699,3,974918173,M,1,10,91326,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,False
458700,5990,2300,5,956869774,F,25,20,90046,"Producers, The (1968)",Comedy|Musical,False
451910,3778,248,3,966038480,M,25,0,61832,Houseguest (1994),Comedy,False
569544,5184,441,3,961735195,M,18,20,67212,Dazed and Confused (1993),Comedy,False
224658,1922,1240,5,974694078,F,25,7,94303,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
144823,1805,2396,4,974759016,M,18,4,22401,Shakespeare in Love (1998),Comedy|Romance,False
131942,3651,1552,3,966463709,M,25,14,98103,Con Air (1997),Action|Adventure|Thriller,False
861033,261,2097,3,976670341,M,25,20,75801,Something Wicked This Way Comes (1983),Children's|Horror,False
647074,5265,2455,3,961176662,M,45,1,97405,"Fly, The (1986)",Horror|Sci-Fi,False
188935,1658,1079,2,974716745,F,35,6,94214,"Fish Called Wanda, A (1988)",Comedy,False
435338,5511,2136,5,959788513,M,45,1,92407,"Nutty Professor, The (1963)",Comedy,False
817790,4979,1333,4,962600249,M,35,2,55423,"Birds, The (1963)",Horror,False
418947,5329,1307,5,961011222,F,25,5,91773,When Harry Met Sally... (1989),Comedy|Romance,False
292840,3821,16,3,975774001,M,25,20,44313,Casino (1995),Drama|Thriller,False
535519,4312,3254,3,966114592,M,25,18,78757,Wayne's World 2 (1993),Comedy,False
274198,2212,3744,4,974602499,M,18,4,80521,Shaft (2000),Action|Crime,False
11824,2901,919,4,971883717,M,25,17,78749,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,False
817146,3683,2206,4,966355284,M,25,2,30606,Suspicion (1941),Mystery|Thriller,False
657725,3189,168,4,969861354,M,25,16,90292,First Knight (1995),Action|Adventure|Drama|Romance,False
217364,5663,1036,3,958768175,F,35,20,75093,Die Hard (1988),Action|Thriller,False
678456,5256,2953,1,961298204,M,25,16,30269,Home Alone 2: Lost in New York (1992),Children's|Comedy,False
661550,5205,2083,1,979351067,M,25,1,02908,"Muppet Christmas Carol, The (1992)",Children's|Musical,False
850870,3365,1353,5,967665164,M,50,17,23059,"Mirror Has Two Faces, The (1996)",Comedy|Romance,False
533089,2073,541,2,974752186,F,18,4,13148,Blade Runner (1982),Film-Noir|Sci-Fi,False
862039,3887,2846,2,965802927,M,18,4,80513,"Adventures of Milo and Otis, The (1986)",Children's,False
557790,5596,2710,4,959653969,M,35,12,22201,"Blair Witch Project, The (1999)",Horror,False
379972,2380,555,3,980547220,M,25,4,22903,True Romance (1993),Action|Crime|Romance,False
197017,3603,1580,5,966617704,F,35,7,78704,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
50182,2934,1028,3,971489979,F,35,20,91324,Mary Poppins (1964),Children's|Comedy|Musical,False
359237,752,2702,4,975461166,F,25,3,97401,Summer of Sam (1999),Drama,False
456427,169,3608,4,977210356,M,25,7,55439,Pee-wee's Big Adventure (1985),Comedy,False
428867,5269,3363,3,961168499,M,18,0,37211,American Graffiti (1973),Comedy|Drama,False
522781,5522,2371,4,960090118,M,25,14,02460,Fletch (1985),Comedy,False
833880,1183,2471,1,974854506,M,35,19,94598,Crocodile Dundee II (1988),Adventure|Comedy,False
859895,4088,1590,3,965432533,M,25,3,77057,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,False
934548,4407,2861,4,965156840,M,18,4,02143,For Love of the Game (1999),Comedy|Drama,False
60347,1447,1357,4,981019039,M,18,4,80521,Shine (1996),Drama|Romance,False
297548,3833,1089,4,965930796,M,25,1,68516,Reservoir Dogs (1992),Crime|Thriller,False
784901,3808,3308,3,965966507,M,25,7,60010,"Flamingo Kid, The (1984)",Comedy|Drama,False
832281,5998,1895,2,1001832291,M,18,4,61820,Can't Hardly Wait (1998),Comedy|Drama|Romance,False
881305,5744,346,5,958364886,F,25,4,66044,Backbeat (1993),Drama|Musical,False
898206,1218,427,2,980283332,M,56,15,13207,Boxing Helena (1993),Mystery|Romance|Thriller,False
478077,1980,916,4,974690735,M,35,7,06460,Roman Holiday (1953),Comedy|Romance,False
74734,1280,1213,5,974794470,M,1,10,97801,GoodFellas (1990),Crime|Drama,False
496658,2188,1032,4,974614197,F,18,19,60641,Alice in Wonderland (1951),Animation|Children's|Musical,False
275239,308,3020,3,995835832,M,25,2,10025,Falling Down (1993),Action|Drama,False
954894,1069,3125,5,974944316,M,25,20,98105,"End of the Affair, The (1999)",Drama,False
774310,3311,413,4,967959344,M,25,4,90039,Airheads (1994),Comedy,False
949939,2583,1128,5,974075204,M,35,7,19610,"Fog, The (1980)",Horror,False
172903,3847,2006,2,965881395,M,25,7,12801,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
679633,3780,546,2,966032827,M,1,0,46979,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,False
442457,2054,2140,4,974662650,M,25,12,03110,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,False
254352,1389,377,5,974781134,M,25,17,19801,Speed (1994),Action|Romance|Thriller,False
229726,3824,39,3,990727409,M,25,17,32308,Clueless (1995),Comedy|Romance,False
480365,1198,1019,1,974946074,M,1,10,49544,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,False
490390,3825,858,5,965938696,M,18,1,06279,"Godfather, The (1972)",Action|Crime|Drama,False
225537,4447,1240,4,965087885,M,45,5,32953,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
885988,531,3617,4,983563842,F,18,14,22206,Road Trip (2000),Comedy,False
359354,2453,2702,3,974191708,M,25,7,55429,Summer of Sam (1999),Drama,False
846208,3724,3706,3,966225503,M,35,6,77083,Angel Heart (1987),Film-Noir|Mystery|Thriller,False
422300,2529,2124,4,974054811,F,35,9,95903,"Addams Family, The (1991)",Comedy,False
223774,4442,2947,3,965094209,M,50,15,94303,Goldfinger (1964),Action,False
290354,2164,3476,4,974614893,M,35,0,95826,Jacob's Ladder (1990),Horror|Mystery|Thriller,False
813474,839,3159,3,980792047,M,25,0,98103,Fantasia 2000 (1999),Animation|Children's|Musical,False
223996,5886,2947,3,957488759,M,25,20,02139,Goldfinger (1964),Action,False
281166,1015,2952,4,975106131,M,35,3,11220,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,False
826281,3390,3167,4,967512113,F,45,20,02476,Carnal Knowledge (1971),Drama,False
112366,937,442,3,991774085,M,25,15,60513,Demolition Man (1993),Action|Sci-Fi,False
838170,1077,2682,4,974999213,M,25,3,60660,Limbo (1999),Drama,False
950697,1470,3840,1,974836590,M,18,4,94118,Pumpkinhead (1988),Horror,False
335977,1181,3682,3,974947483,M,35,7,20716,Magnum Force (1973),Western,False
347242,5084,569,1,962400086,M,18,4,10013,Little Big League (1994),Children's|Comedy,False
844935,5059,172,3,962487765,M,45,16,22652,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,False
586431,4241,3354,4,983483058,M,35,7,11767,Mission to Mars (2000),Sci-Fi,False
481388,4819,3489,3,962921111,M,35,18,17350,Hook (1991),Adventure|Fantasy,False
75007,2221,1213,4,974601847,M,56,17,94931,GoodFellas (1990),Crime|Drama,False
224032,28,1240,3,978125772,F,25,1,14607,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
118594,4491,480,5,965006186,M,18,4,52405,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
517540,4733,2872,5,963673977,M,18,18,52301,Excalibur (1981),Action|Drama|Fantasy|Romance,False
275016,4609,968,2,964168576,F,25,4,53951,Night of the Living Dead (1968),Horror|Sci-Fi,False
554432,5555,2046,1,959550424,M,1,10,37830,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,False
419008,5547,1307,5,959477365,F,18,4,10025,When Harry Met Sally... (1989),Comedy|Romance,False
394823,5682,3298,4,1026884615,M,18,0,23455-4959,Boiler Room (2000),Drama,False
87418,3808,368,2,965963859,M,25,7,60010,Maverick (1994),Action|Comedy|Western,False
21036,3679,2797,4,976298603,M,25,4,68108,Big (1988),Comedy|Fantasy,False
85466,4161,292,2,965340789,M,45,0,90404,Outbreak (1995),Action|Drama|Thriller,False
306662,5530,2683,2,959994303,F,18,4,63141,Austin Powers: The Spy Who Shagged Me (1999),Comedy,False
213901,352,1214,4,976324979,M,18,4,60115,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
874187,4048,1359,3,965500077,F,35,1,89431,Jingle All the Way (1996),Adventure|Children's|Comedy,False
809733,3878,933,4,965835505,M,35,16,22124,To Catch a Thief (1955),Comedy|Romance|Thriller,False
269341,45,1279,2,977991263,F,45,16,94110,Night on Earth (1991),Comedy|Drama,False
127757,3679,590,4,966447464,M,25,4,68108,Dances with Wolves (1990),Adventure|Drama|Western,False
329174,2411,3072,4,974590645,F,35,14,01536,Moonstruck (1987),Comedy,False
39607,4437,2762,5,965097746,F,35,5,47129,"Sixth Sense, The (1999)",Thriller,False
255543,5795,377,2,958143844,M,25,1,92688,Speed (1994),Action|Romance|Thriller,False
82802,639,1253,4,984290718,M,45,17,85202,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,False
542855,4009,3264,1,965544722,M,18,7,44039,Buffy the Vampire Slayer (1992),Comedy|Horror,False
704292,791,1219,5,980968415,M,35,7,27511,Psycho (1960),Horror|Thriller,False
602672,4459,3566,2,965496775,M,25,1,28027,"Big Kahuna, The (2000)",Comedy|Drama,False
95625,1473,3257,2,974757943,M,25,14,06511,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,False
441319,4093,596,4,965422041,M,25,4,70806,Pinocchio (1940),Animation|Children's,False
909521,5954,1935,2,957128936,M,45,11,70802,How Green Was My Valley (1941),Drama,False
349103,1722,1997,5,974704689,M,35,0,72058,"Exorcist, The (1973)",Horror,False
616273,5664,1804,4,958847179,M,18,4,48363,"Newton Boys, The (1998)",Crime|Drama,False
567486,352,1461,2,976333426,M,18,4,60115,Vegas Vacation (1997),Comedy,False
470711,5249,2316,4,961602878,F,45,14,75006,Practical Magic (1998),Drama|Romance,False
293090,1001,2029,2,976297591,M,25,4,90210,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,False
902062,482,3918,3,976217164,M,25,14,55305,Hellbound: Hellraiser II (1988),Horror,False
806441,4981,1041,5,962598425,M,50,1,55406,Secrets & Lies (1996),Drama,False
629659,3112,164,4,978412690,M,18,12,98133,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,False
43677,5957,1,3,958404475,M,18,20,02038,Toy Story (1995),Animation|Children's|Comedy,False
528972,3159,2012,3,968879330,F,25,15,15213,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,False
338453,1890,1947,5,974781328,M,50,6,94702,West Side Story (1961),Musical|Romance,False
817625,3823,1333,4,965948896,M,56,7,93711,"Birds, The (1963)",Horror,False
537682,2996,1586,3,972413930,M,18,0,63011,G.I. Jane (1997),Action|Drama|War,False
813505,1087,3159,4,988651914,M,25,16,08826,Fantasia 2000 (1999),Animation|Children's|Musical,False
768848,1938,673,2,974694749,F,25,2,91351,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,False
745783,5312,2409,4,962158115,M,25,1,10463,Rocky II (1979),Action|Drama,False
530059,981,1215,4,977421379,M,25,20,02141,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,False
416514,3454,3916,4,972416238,M,18,0,92122,Remember the Titans (2000),Drama,False
749687,2018,1212,5,974675867,M,35,16,46214,"Third Man, The (1949)",Mystery|Thriller,False
356880,4085,1682,4,986184206,F,25,6,79416,"Truman Show, The (1998)",Drama,False
340347,1767,17,4,974702258,M,25,20,75205,Sense and Sensibility (1995),Drama|Romance,False
604593,624,1396,2,975789356,M,25,1,75207,Sneakers (1992),Crime|Drama|Sci-Fi,False
968927,2073,3199,4,974663797,F,18,4,13148,Pal Joey (1957),Comedy|Musical|Romance,False
901720,3209,3764,1,968547672,M,25,0,21555,F/X 2 (1992),Action|Crime|Thriller,False
771903,2117,3543,4,974648283,M,56,13,49307,Diner (1982),Comedy|Drama,False
663254,5341,3397,5,960695148,F,25,3,85018,"Great Muppet Caper, The (1981)",Children's|Comedy,False
599805,2926,832,3,1006657456,F,18,2,55118,Ransom (1996),Drama|Thriller,False
489432,1244,858,5,974830062,M,25,4,22030,"Godfather, The (1972)",Action|Crime|Drama,False
233205,1563,2770,3,974739684,F,1,10,87123,Bowfinger (1999),Comedy,False
382544,187,2686,4,977232762,F,45,1,94061,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,False
692089,4815,2064,5,991430588,F,50,18,04849,Roger & Me (1989),Comedy|Documentary,False
349901,757,1573,3,975543256,M,25,12,97401,Face/Off (1997),Action|Sci-Fi|Thriller,False
290558,3916,3476,4,965764286,M,25,4,02134,Jacob's Ladder (1990),Horror|Mystery|Thriller,False
520440,5317,1135,4,972359330,F,25,0,02138,Private Benjamin (1980),Comedy,False
617305,3067,2391,5,969996025,F,25,0,02148,"Simple Plan, A (1998)",Crime|Thriller,False
759304,5353,372,3,960617596,M,25,6,77030,Reality Bites (1994),Comedy|Drama,False
259762,3081,2716,5,969801076,M,25,7,77252,Ghostbusters (1984),Comedy|Horror,False
9871,4079,2804,5,965445278,M,35,17,26505,"Christmas Story, A (1983)",Comedy|Drama,False
477653,4305,1377,4,1041429182,F,45,17,27616,Batman Returns (1992),Action|Adventure|Comedy|Crime,False
577132,1899,1262,4,974695365,F,45,6,02135,"Great Escape, The (1963)",Adventure|War,False
358086,3051,42,2,970207117,M,18,17,94063,Dead Presidents (1995),Action|Crime|Drama,False
671664,5239,2402,2,961443463,M,35,7,07043,Rambo: First Blood Part II (1985),Action|War,False
732185,796,3435,5,975416263,M,50,6,98237,Double Indemnity (1944),Crime|Film-Noir,False
35303,1451,588,4,974769101,M,35,20,90012,Aladdin (1992),Animation|Children's|Comedy|Musical,False
340977,777,1441,3,975438257,M,18,19,87543,Benny & Joon (1993),Comedy|Romance,False
324065,999,2406,3,975044672,M,25,15,62558,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,False
182778,3108,3421,3,969493046,M,50,6,22039,Animal House (1978),Comedy,False
109118,3572,2858,5,966734943,M,35,11,04287,American Beauty (1999),Comedy|Drama,False
366073,889,524,1,975248333,M,45,20,10024,Rudy (1993),Drama,False
513954,2121,1203,4,974648139,M,56,13,02356,12 Angry Men (1957),Drama,False
898125,5319,22,2,960874765,M,18,17,94941,Copycat (1995),Crime|Drama|Thriller,False
783777,5895,3590,3,957462586,M,25,1,43026,"Lords of Flatbush, The (1974)",Comedy,False
208437,4094,3671,3,966223666,M,25,17,49017,Blazing Saddles (1974),Comedy|Western,False
761745,4902,2709,3,962685711,M,35,14,84057,Muppets From Space (1999),Children's|Comedy,False
740502,549,3044,5,976116297,M,25,6,53217,Dead Again (1991),Mystery|Romance|Thriller,False
223010,5263,1201,5,961190987,M,35,7,40601,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
592374,1172,141,4,974863037,F,25,0,61801,"Birdcage, The (1996)",Comedy,False
482006,3713,344,4,966271034,F,25,7,22201,Ace Ventura: Pet Detective (1994),Comedy,False
902134,1851,3918,3,977346914,M,25,19,59602,Hellbound: Hellraiser II (1988),Horror,False
700029,2887,1994,3,972269148,M,25,3,66205,Poltergeist (1982),Horror|Thriller,False
489563,1632,858,4,974715376,M,25,16,94120,"Godfather, The (1972)",Action|Crime|Drama,False
320644,3065,34,4,971047698,F,18,4,48135,Babe (1995),Children's|Comedy|Drama,False
461619,2411,3037,5,974590126,F,35,14,01536,Little Big Man (1970),Comedy|Drama|Western,False
929001,1377,1582,3,974773629,M,35,16,65270,Wild America (1997),Adventure|Children's,False
927989,2634,2357,4,975934577,M,56,1,15701,Central Station (Central do Brasil) (1998),Drama,False
118220,3614,480,4,966602095,M,25,0,45458,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
463141,2106,2091,1,974710615,F,18,20,495321,Return from Witch Mountain (1978),Children's|Sci-Fi,False
646442,1723,2455,3,974705634,M,35,17,60103,"Fly, The (1986)",Horror|Sci-Fi,False
347337,630,1674,4,975782312,F,35,14,80525,Witness (1985),Drama|Romance|Thriller,False
155430,3834,165,5,966404090,M,18,2,02322,Die Hard: With a Vengeance (1995),Action|Thriller,False
464689,5015,904,5,962592282,M,35,6,92672,Rear Window (1954),Mystery|Thriller,False
770241,5543,1285,5,959557089,M,25,17,97401,Heathers (1989),Comedy,False
73898,3691,1792,4,1035046708,M,25,7,21030,U.S. Marshalls (1998),Action|Thriller,False
508868,1793,2000,5,974755222,M,25,4,20008,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
760552,1170,468,3,974860449,M,56,3,10023,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,False
152102,2264,1124,4,974584376,F,45,7,37877,On Golden Pond (1981),Drama,False
66526,2551,2628,3,974015073,M,25,12,98133,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,False
288517,3942,1653,3,965691890,M,18,4,49855,Gattaca (1997),Drama|Sci-Fi|Thriller,False
835743,1129,3512,4,974904616,M,35,17,22309,Return to Me (2000),Drama|Romance,False
988886,1680,1330,4,974709044,M,25,20,95380,April Fool's Day (1986),Comedy|Horror,False
295055,5511,1513,3,959788643,M,45,1,92407,Romy and Michele's High School Reunion (1997),Comedy,False
501377,2223,953,4,974601453,M,25,2,60123,It's a Wonderful Life (1946),Drama,False
320985,4302,34,3,965267043,M,50,1,45385,Babe (1995),Children's|Comedy|Drama,False
491466,5950,1023,4,957179797,M,25,4,19713,Winnie the Pooh and the Blustery Day (1968),Animation|Children's,False
7640,4566,1197,3,964488405,M,35,17,19473,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
326482,2931,3717,2,972711584,M,18,4,16803,Gone in 60 Seconds (2000),Action|Crime,False
605843,3624,2840,5,966563574,M,25,12,60068,Stigmata (1999),Thriller,False
414896,5053,3623,2,987835154,M,25,4,84111,Mission: Impossible 2 (2000),Action|Thriller,False
800383,2102,1208,3,974653512,M,25,11,48825,Apocalypse Now (1979),Drama|War,False
269931,2010,2723,3,974676438,M,18,4,81520,Mystery Men (1999),Action|Adventure|Comedy,False
717668,2565,2249,4,973970865,M,35,5,34786,My Blue Heaven (1990),Comedy,False
465660,411,1292,3,978451807,F,45,1,43214,Being There (1979),Comedy,False
784395,230,455,1,976821554,M,45,1,43210,Free Willy (1993),Adventure|Children's|Drama,False
742151,1207,3551,3,974843540,M,50,0,43617,Marathon Man (1976),Thriller,False
34558,712,1566,3,975539537,M,25,0,95136,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,False
891512,5875,3307,5,957566002,M,25,4,19103,City Lights (1931),Comedy|Drama|Romance,False
505294,5046,2795,4,962499360,M,25,16,60614,Vacation (1983),Comedy,False
383024,5095,2686,5,962383803,F,35,1,23508,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,False
658719,4238,2145,2,965415673,M,35,16,44691,Pretty in Pink (1986),Comedy|Drama|Romance,False
266307,3336,1704,3,967962593,M,35,17,93436,Good Will Hunting (1997),Drama,False
919946,2002,2940,4,974677376,F,56,13,02136-1522,Gilda (1946),Film-Noir,False
688003,3724,2990,4,966226903,M,35,6,77083,Licence to Kill (1989),Action,False
425733,4708,1254,5,963525855,M,25,0,60647,"Treasure of the Sierra Madre, The (1948)",Adventure,False
210532,5536,2115,4,959811237,M,25,16,67204,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
674204,1088,940,5,974933614,F,1,10,98103,"Adventures of Robin Hood, The (1938)",Action|Adventure,False
438045,3490,1269,3,967050259,M,25,0,74136,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,False
46627,5431,2692,5,960069630,M,56,1,19026,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,False
739042,1952,3618,2,978676522,M,35,1,91030,Small Time Crooks (2000),Comedy,False
